INFO 06-25 10:01:05 llm_engine.py:337] # GPU blocks: 27885, # CPU blocks: 2048
[2024-06-25 10:10:29,440][root][INFO] - 0.0009463920246677304
[2024-06-25 10:10:29,440][root][INFO] - 0.016216440245524488
[2024-06-25 10:10:29,440][root][INFO] - 0.02527450823661459
[2024-06-25 10:10:29,440][root][INFO] - 0.006836710610274244
[2024-06-25 10:10:29,440][root][INFO] - 0.0050492877785019985
[2024-06-25 10:10:29,441][root][INFO] - 0.0020917670936992927
[2024-06-25 10:10:29,441][root][INFO] - 0.0501431606541507
[2024-06-25 10:10:29,441][root][INFO] - 0.016848879525111382
[2024-06-25 10:10:29,441][root][INFO] - 0.03223947266700056
[2024-06-25 10:10:29,441][root][INFO] - 0.02317752027543718
[2024-06-25 10:10:29,441][root][INFO] - 0.01126436478018178
[2024-06-25 10:10:29,441][root][INFO] - 0.009501705883993683
[2024-06-25 10:10:29,441][root][INFO] - 0.0007131267915261308
[2024-06-25 10:10:29,441][root][INFO] - 0.0005017039446535421
[2024-06-25 10:10:29,442][root][INFO] - 0.000261281381744638
[2024-06-25 10:10:29,442][root][INFO] - 0.00030134163621209353
[2024-06-25 10:10:29,442][root][INFO] - 2.5777869975929235e-05
[2024-06-25 10:10:29,442][root][INFO] - 0.0030972867590390862
[2024-06-25 10:10:29,442][root][INFO] - 0.004583041123165987
[2024-06-25 10:10:29,442][root][INFO] - 0.0013752072128074833
[2024-06-25 10:10:29,442][root][INFO] - 0.0034727472324367348
[2024-06-25 10:10:29,442][root][INFO] - 0.004190285658305148
[2024-06-25 10:10:29,442][root][INFO] - 0.0001838979263357743
[2024-06-25 10:10:29,443][root][INFO] - 0.0009581671679832482
[2024-06-25 10:10:29,443][root][INFO] - 0.0010975887997402012
[2024-06-25 10:10:29,443][root][INFO] - 0.002186900583088347
[2024-06-25 10:10:29,443][root][INFO] - 0.0012903721491497322
[2024-06-25 10:10:29,443][root][INFO] - 0.0017324524288382381
[2024-06-25 10:10:29,443][root][INFO] - 0.01798320130856812
[2024-06-25 10:10:29,443][root][INFO] - 0.020808350953670507
[2024-06-25 10:10:29,443][root][INFO] - 0.008154012320247261
[2024-06-25 10:10:29,444][root][INFO] - 0.01760661927516538
[2024-06-25 10:10:29,444][root][INFO] - 0.00011060125233064433
[2024-06-25 10:10:29,444][root][INFO] - 0.0006998372901698691
[2024-06-25 10:10:29,444][root][INFO] - 0.0003261155149631989
[2024-06-25 10:10:29,444][root][INFO] - 0.0010941712388485847
[2024-06-25 10:10:29,444][root][INFO] - 0.0004803895364728916
[2024-06-25 10:10:29,444][root][INFO] - 0.0002904478064078564
[2024-06-25 10:10:29,444][root][INFO] - 0.0013582611041385029
[2024-06-25 10:10:29,444][root][INFO] - 0.002360558130741097
[2024-06-25 10:10:29,445][root][INFO] - 0.0005942638294718083
[2024-06-25 10:10:29,445][root][INFO] - 0.0018503309396751266
[2024-06-25 10:10:29,445][root][INFO] - 4.3959628744039136e-05
[2024-06-25 10:10:29,445][root][INFO] - 0.0021319628754086217
[2024-06-25 10:10:29,445][root][INFO] - 0.0007185955817354817
[2024-06-25 10:10:29,445][root][INFO] - 0.0027790648964010067
[2024-06-25 10:10:29,445][root][INFO] - 0.000695789639506339
[2024-06-25 10:10:29,445][root][INFO] - 0.009030975006938613
[2024-06-25 10:10:29,445][root][INFO] - 0.05869230314795226
[2024-06-25 10:10:29,446][root][INFO] - 0.015045382197533819
[2024-06-25 10:10:29,446][root][INFO] - 0.023492836915196547
[2024-06-25 10:10:29,446][root][INFO] - 0.019505976030681493
[2024-06-25 10:10:29,446][root][INFO] - 0.00019949148468656475
[2024-06-25 10:10:29,446][root][INFO] - 0.00011501898062515892
[2024-06-25 10:10:29,446][root][INFO] - 0.00011469340670888784
[2024-06-25 10:10:29,446][root][INFO] - 0.0002567774415573876
[2024-06-25 10:10:29,446][root][INFO] - 0.0005765661000070033
[2024-06-25 10:10:29,447][root][INFO] - 6.545866105778231e-05
[2024-06-25 10:10:29,447][root][INFO] - 0.0005740304334702628
[2024-06-25 10:10:29,447][root][INFO] - 8.986209894512598e-05
[2024-06-25 10:10:29,447][root][INFO] - 3.995759402974919e-05
[2024-06-25 10:10:29,447][root][INFO] - 0.0003938161284271491
[2024-06-25 10:10:29,447][root][INFO] - 0.0028716976692124696
[2024-06-25 10:10:29,447][root][INFO] - 0.0006819751993489831
[2024-06-25 10:10:29,447][root][INFO] - 0.00016124230564940056
[2024-06-25 10:10:29,447][root][INFO] - 0.00019173545412387583
[2024-06-25 10:10:29,448][root][INFO] - 0.00010214447534773186
[2024-06-25 10:10:29,448][root][INFO] - 0.009868064844443358
[2024-06-25 10:10:29,448][root][INFO] - 0.028526066782010195
[2024-06-25 10:10:29,448][root][INFO] - 0.011631976264840027
[2024-06-25 10:10:29,448][root][INFO] - 0.012506520480653593
[2024-06-25 10:10:29,448][root][INFO] - 0.00987744414241698
[2024-06-25 10:10:29,448][root][INFO] - 2.7859486458448046e-05
[2024-06-25 10:10:29,448][root][INFO] - 3.816218926488979e-05
[2024-06-25 10:10:29,449][root][INFO] - 1.8847601666038827e-06
[2024-06-25 10:10:29,449][root][INFO] - 0.00019704849211699127
[2024-06-25 10:10:29,449][root][INFO] - 9.431165874485004e-06
[2024-06-25 10:10:29,449][root][INFO] - 0.0013396907325411433
[2024-06-25 10:10:29,449][root][INFO] - 0.002681169957351237
[2024-06-25 10:10:29,449][root][INFO] - 0.002495456187707301
[2024-06-25 10:10:29,449][root][INFO] - 0.0023011432249957497
[2024-06-25 10:10:29,449][root][INFO] - 0.00038763029299171414
[2024-06-25 10:10:29,449][root][INFO] - 0.0008662993069092906
[2024-06-25 10:10:29,450][root][INFO] - 0.00034598801414453817
[2024-06-25 10:10:29,450][root][INFO] - 0.0014346937221663136
[2024-06-25 10:10:29,450][root][INFO] - 0.0006450872685150877
[2024-06-25 10:10:29,450][root][INFO] - 0.0018166919037394536
[2024-06-25 10:10:29,450][root][INFO] - 0.004849849595123246
[2024-06-25 10:10:29,450][root][INFO] - 0.0021091176371337284
[2024-06-25 10:10:29,450][root][INFO] - 0.0034673374376921196
[2024-06-25 10:10:29,450][root][INFO] - 0.021667494443575297
[2024-06-25 10:10:29,450][root][INFO] - 0.0028238217969103196
[2024-06-25 10:10:29,451][root][INFO] - 0.0008536117014055211
[2024-06-25 10:10:29,451][root][INFO] - 0.0002671321656066983
[2024-06-25 10:10:29,451][root][INFO] - 0.00015365991597460216
[2024-06-25 10:10:29,451][root][INFO] - 0.00046839448460578303
[2024-06-25 10:10:29,451][root][INFO] - 0.00022616695508470563
[2024-06-25 10:10:29,451][root][INFO] - 0.0010319345404559144
[2024-06-25 10:10:29,451][root][INFO] - 4.482281855389125e-05
[2024-06-25 10:10:29,451][root][INFO] - 0.0006914276799550034
[2024-06-25 10:10:29,452][root][INFO] - 0.0007007497298476828
[2024-06-25 10:10:29,452][root][INFO] - 0.0011026497588377815
[2024-06-25 10:10:29,452][root][INFO] - 0.0019485066218916103
[2024-06-25 10:10:29,452][root][INFO] - 0.0021714015514078255
[2024-06-25 10:10:29,452][root][INFO] - 0.00039574660596120026
[2024-06-25 10:10:29,452][root][INFO] - 0.003544504191816511
[2024-06-25 10:10:29,452][root][INFO] - 0.0016255792757569054
[2024-06-25 10:10:29,452][root][INFO] - 0.039059440609292784
[2024-06-25 10:10:29,452][root][INFO] - 0.030485631223932108
[2024-06-25 10:10:29,453][root][INFO] - 0.0063406109953954015
[2024-06-25 10:10:29,453][root][INFO] - 0.03282272128149888
[2024-06-25 10:10:29,453][root][INFO] - 0.017025253735080348
[2024-06-25 10:10:29,453][root][INFO] - 0.0008975044123107345
[2024-06-25 10:10:29,453][root][INFO] - 0.0007573003715029003
[2024-06-25 10:10:29,453][root][INFO] - 1.314736898061497e-05
[2024-06-25 10:10:29,453][root][INFO] - 0.00016608489666825044
[2024-06-25 10:10:29,453][root][INFO] - 8.950730908230398e-06
[2024-06-25 10:10:29,453][root][INFO] - 0.0018519627998847543
[2024-06-25 10:10:29,454][root][INFO] - 0.012745842456888923
[2024-06-25 10:10:29,454][root][INFO] - 0.00032705512154529437
[2024-06-25 10:10:29,454][root][INFO] - 0.00040075195598499036
[2024-06-25 10:10:29,454][root][INFO] - 0.0014389067340556672
[2024-06-25 10:10:29,454][root][INFO] - 0.0019615246549968823
[2024-06-25 10:10:29,454][root][INFO] - 0.007694460436111994
[2024-06-25 10:10:29,454][root][INFO] - 0.0021070684452220156
[2024-06-25 10:10:29,454][root][INFO] - 0.0008600973703836168
[2024-06-25 10:10:29,455][root][INFO] - 0.002769085457495768
[2024-06-25 10:10:29,455][root][INFO] - 0.007808100843466281
[2024-06-25 10:10:29,455][root][INFO] - 0.07854263885314783
[2024-06-25 10:10:29,455][root][INFO] - 0.006949826086254607
[2024-06-25 10:10:29,455][root][INFO] - 0.01333173219577466
[2024-06-25 10:10:29,455][root][INFO] - 0.012625512243305659
[2024-06-25 10:10:29,455][root][INFO] - 0.0020894645396327682
[2024-06-25 10:10:29,455][root][INFO] - 0.0014380553820996234
[2024-06-25 10:10:29,455][root][INFO] - 0.0011167520627757277
[2024-06-25 10:10:29,456][root][INFO] - 0.0009785811164391145
[2024-06-25 10:10:29,456][root][INFO] - 0.0011968975275817861
[2024-06-25 10:10:29,456][root][INFO] - 0.0008275081004087692
[2024-06-25 10:10:29,456][root][INFO] - 0.0011969712810773192
[2024-06-25 10:10:29,456][root][INFO] - 0.0022408970278402496
[2024-06-25 10:10:29,456][root][INFO] - 0.0014764712573414052
[2024-06-25 10:10:29,456][root][INFO] - 0.0023921863380231834
[2024-06-25 10:10:29,456][root][INFO] - 0.0018978494462149609
[2024-06-25 10:10:29,457][root][INFO] - 0.0009472882425263229
[2024-06-25 10:10:29,457][root][INFO] - 0.0016955313594577692
[2024-06-25 10:10:29,457][root][INFO] - 0.0007426206732603635
[2024-06-25 10:10:29,457][root][INFO] - 0.0012446239260426317
[2024-06-25 10:10:29,457][root][INFO] - 0.015990708287191957
[2024-06-25 10:10:29,457][root][INFO] - 0.011147084895390957
[2024-06-25 10:10:29,457][root][INFO] - 0.020638191724699606
[2024-06-25 10:10:29,457][root][INFO] - 0.026635771539963216
[2024-06-25 10:10:29,457][root][INFO] - 0.01718932659504424
[2024-06-25 10:10:29,458][root][INFO] - 0.00931063286475542
[2024-06-25 10:10:29,458][root][INFO] - 0.0013977281749877335
[2024-06-25 10:10:29,458][root][INFO] - 0.0023537741123473843
[2024-06-25 10:10:29,458][root][INFO] - 0.002929771178574736
[2024-06-25 10:10:29,458][root][INFO] - 0.002246524427281349
[2024-06-25 10:10:29,458][root][INFO] - 0.0005277549923810021
[2024-06-25 10:10:29,458][root][INFO] - 0.0010223843022103551
[2024-06-25 10:10:29,458][root][INFO] - 0.002256196964072199
[2024-06-25 10:10:29,458][root][INFO] - 0.00012042478564322501
[2024-06-25 10:10:29,459][root][INFO] - 0.00038221426035045525
[2024-06-25 10:10:29,459][root][INFO] - 0.007552911898737635
[2024-06-25 10:10:29,459][root][INFO] - 0.0008561160186935091
[2024-06-25 10:10:29,459][root][INFO] - 0.0010855177527104853
[2024-06-25 10:10:29,459][root][INFO] - 0.00440288169543579
[2024-06-25 10:10:29,459][root][INFO] - 0.0015836687587673648
[2024-06-25 10:10:29,459][root][INFO] - 0.004625457755051521
[2024-06-25 10:10:29,459][root][INFO] - 0.01245079241496927
[2024-06-25 10:10:29,460][root][INFO] - 0.0017955288583770823
[2024-06-25 10:10:29,460][root][INFO] - 0.013747802784889185
[2024-06-25 10:10:29,460][root][INFO] - 0.03831691591860942
[2024-06-25 10:10:29,460][root][INFO] - 0.0012376482583975612
[2024-06-25 10:10:29,460][root][INFO] - 0.0008174753571450477
[2024-06-25 10:10:29,460][root][INFO] - 0.00177760445306685
[2024-06-25 10:10:29,460][root][INFO] - 0.00217103412158437
[2024-06-25 10:10:29,460][root][INFO] - 0.00021750611089998984
[2024-06-25 10:10:29,460][root][INFO] - 0.0023676557392495745
[2024-06-25 10:10:29,461][root][INFO] - 0.0007326638835132293
[2024-06-25 10:10:29,461][root][INFO] - 0.0009641476573862828
[2024-06-25 10:10:29,461][root][INFO] - 0.005742802117478352
[2024-06-25 10:10:29,461][root][INFO] - 0.0026659530327908243
[2024-06-25 10:10:29,461][root][INFO] - 0.0019433696189550265
[2024-06-25 10:10:29,461][root][INFO] - 0.0006625098877317548
[2024-06-25 10:10:29,461][root][INFO] - 0.00031641063023402083
[2024-06-25 10:10:29,461][root][INFO] - 0.0008102855128264697
[2024-06-25 10:10:29,461][root][INFO] - 0.002241703369518344
[2024-06-25 10:10:29,462][root][INFO] - 0.0172806262263292
[2024-06-25 10:10:29,462][root][INFO] - 0.0360468032964798
[2024-06-25 10:10:29,462][root][INFO] - 0.006887591418740513
[2024-06-25 10:10:29,462][root][INFO] - 0.04075876740541462
[2024-06-25 10:10:29,462][root][INFO] - 0.017720033526874124
[2024-06-25 10:10:29,462][root][INFO] - 3.433329361035575e-05
[2024-06-25 10:10:29,462][root][INFO] - 0.0002906713720021159
[2024-06-25 10:10:29,462][root][INFO] - 0.0003653360967703634
[2024-06-25 10:10:29,463][root][INFO] - 0.0012308005403764977
[2024-06-25 10:10:29,463][root][INFO] - 5.8410125065577745e-05
[2024-06-25 10:10:29,463][root][INFO] - 0.005496519784059739
[2024-06-25 10:10:29,463][root][INFO] - 0.01957635646511724
[2024-06-25 10:10:29,463][root][INFO] - 0.0028445588514869335
[2024-06-25 10:10:29,463][root][INFO] - 0.02596643647934127
[2024-06-25 10:10:29,463][root][INFO] - 0.019446759626905896
[2024-06-25 10:10:29,463][root][INFO] - 0.010636166589938378
[2024-06-25 10:10:29,463][root][INFO] - 0.022230513638105354
[2024-06-25 10:10:29,464][root][INFO] - 0.0015791974640402273
[2024-06-25 10:10:29,464][root][INFO] - 0.03881373443995262
[2024-06-25 10:10:29,464][root][INFO] - 0.009746296599156157
[2024-06-25 10:10:29,464][root][INFO] - 0.012379339852214288
[2024-06-25 10:10:29,464][root][INFO] - 0.00029579065565599194
[2024-06-25 10:10:29,464][root][INFO] - 0.0010629815162084277
[2024-06-25 10:10:29,464][root][INFO] - 0.009687967760380056
[2024-06-25 10:10:29,464][root][INFO] - 0.021165007434073457
[2024-06-25 10:10:29,465][root][INFO] - 0.00021763543159147858
[2024-06-25 10:10:29,465][root][INFO] - 3.915994636205511e-05
[2024-06-25 10:10:29,465][root][INFO] - 0.0003638962532099832
[2024-06-25 10:10:29,465][root][INFO] - 0.00041112523484532204
[2024-06-25 10:10:29,465][root][INFO] - 0.00040972038888043016
[2024-06-25 10:10:29,465][root][INFO] - 0.0032589819346662274
[2024-06-25 10:10:29,465][root][INFO] - 0.00020221546680354585
[2024-06-25 10:10:29,465][root][INFO] - 4.071389994897423e-05
[2024-06-25 10:10:29,465][root][INFO] - 0.0004051926409687212
[2024-06-25 10:10:29,466][root][INFO] - 4.0228277280007774e-05
[2024-06-25 10:10:29,466][root][INFO] - 0.004951090647861145
[2024-06-25 10:10:29,466][root][INFO] - 0.0029675879535902006
[2024-06-25 10:10:29,466][root][INFO] - 0.0014051288303278398
[2024-06-25 10:10:29,466][root][INFO] - 0.001504233616447026
[2024-06-25 10:10:29,466][root][INFO] - 0.0009838133838391272
[2024-06-25 10:10:29,466][root][INFO] - 0.021630429544788
[2024-06-25 10:10:29,466][root][INFO] - 0.013188267706224277
[2024-06-25 10:10:29,466][root][INFO] - 0.022339462881029837
[2024-06-25 10:10:29,467][root][INFO] - 0.01753198251361887
[2024-06-25 10:10:29,467][root][INFO] - 0.006255354810634994
[2024-06-25 10:10:29,467][root][INFO] - 0.0004174446703157919
[2024-06-25 10:10:29,467][root][INFO] - 0.0002911013587425515
[2024-06-25 10:10:29,467][root][INFO] - 0.0005157561330224603
[2024-06-25 10:10:29,467][root][INFO] - 0.0003797899945587879
[2024-06-25 10:10:29,467][root][INFO] - 0.00011984754365568229
[2024-06-25 10:10:29,467][root][INFO] - 0.002029712721346444
[2024-06-25 10:10:29,468][root][INFO] - 0.0013563242463046077
[2024-06-25 10:10:29,468][root][INFO] - 0.0006243949458035747
[2024-06-25 10:10:29,468][root][INFO] - 0.0017410679404850082
[2024-06-25 10:10:29,468][root][INFO] - 0.0024130770884922548
[2024-06-25 10:10:29,468][root][INFO] - 0.005232243450330465
[2024-06-25 10:10:29,468][root][INFO] - 0.000805570999427907
[2024-06-25 10:10:29,468][root][INFO] - 0.0025485451268907333
[2024-06-25 10:10:29,468][root][INFO] - 0.00038553885829806234
[2024-06-25 10:10:29,468][root][INFO] - 0.0021541510921818663
[2024-06-25 10:10:29,469][root][INFO] - 0.008508864252307458
[2024-06-25 10:10:29,469][root][INFO] - 0.004870226500198527
[2024-06-25 10:10:29,469][root][INFO] - 0.001625855103033036
[2024-06-25 10:10:29,469][root][INFO] - 0.009656777715957743
[2024-06-25 10:10:29,469][root][INFO] - 0.0037799836046323865
[2024-06-25 10:10:29,469][root][INFO] - 0.00012419914988281988
[2024-06-25 10:10:29,469][root][INFO] - 0.00024327170330051828
[2024-06-25 10:10:29,469][root][INFO] - 1.1970095908031553e-05
[2024-06-25 10:10:29,469][root][INFO] - 0.00013616228874768765
[2024-06-25 10:10:29,470][root][INFO] - 1.550969437391636e-05
[2024-06-25 10:10:29,470][root][INFO] - 0.0002944123964689904
[2024-06-25 10:10:29,470][root][INFO] - 0.00039051687218227826
[2024-06-25 10:10:29,470][root][INFO] - 0.00012132362950989517
[2024-06-25 10:10:29,470][root][INFO] - 0.00041425672465722485
[2024-06-25 10:10:29,470][root][INFO] - 0.002370374624649507
[2024-06-25 10:10:29,470][root][INFO] - 0.0013224971223384507
[2024-06-25 10:10:29,470][root][INFO] - 0.00022650615313302147
[2024-06-25 10:10:29,471][root][INFO] - 0.00016080991640121667
[2024-06-25 10:10:29,471][root][INFO] - 0.0010628261223151192
[2024-06-25 10:10:29,471][root][INFO] - 0.004206633993110387
[2024-06-25 10:10:29,471][root][INFO] - 0.02927906142896619
[2024-06-25 10:10:29,471][root][INFO] - 0.012153044011578684
[2024-06-25 10:10:29,471][root][INFO] - 0.012798257496548171
[2024-06-25 10:10:29,471][root][INFO] - 0.028124006031987614
[2024-06-25 10:10:29,471][root][INFO] - 0.012607012836605591
[2024-06-25 10:10:29,471][root][INFO] - 0.0013138672859738243
[2024-06-25 10:10:29,472][root][INFO] - 0.0008640282674672317
[2024-06-25 10:10:29,472][root][INFO] - 0.0004304607061782484
[2024-06-25 10:10:29,472][root][INFO] - 0.0003527760340265029
[2024-06-25 10:10:29,472][root][INFO] - 0.0009820596892702316
[2024-06-25 10:10:29,472][root][INFO] - 0.0007241107961113435
[2024-06-25 10:10:29,472][root][INFO] - 0.004155940140736281
[2024-06-25 10:10:29,472][root][INFO] - 0.0013827188178980876
[2024-06-25 10:10:29,472][root][INFO] - 0.0026248296021318396
[2024-06-25 10:10:29,472][root][INFO] - 0.001573693253499986
[2024-06-25 10:10:29,473][root][INFO] - 0.00047995859660621143
[2024-06-25 10:10:29,473][root][INFO] - 0.02344739873757229
[2024-06-25 10:10:29,473][root][INFO] - 0.0012859883960740781
[2024-06-25 10:10:29,473][root][INFO] - 0.001143190887937795
[2024-06-25 10:10:29,473][root][INFO] - 0.0032680877935424846
[2024-06-25 10:10:29,473][root][INFO] - 0.010531298354101937
[2024-06-25 10:10:29,473][root][INFO] - 0.03475377228691934
[2024-06-25 10:10:29,473][root][INFO] - 0.0294130248179183
[2024-06-25 10:10:29,474][root][INFO] - 0.00042795916673687984
[2024-06-25 10:10:29,474][root][INFO] - 0.033244421504147414
[2024-06-25 10:10:29,474][root][INFO] - 0.003143892160564654
[2024-06-25 10:10:29,474][root][INFO] - 0.006132855935353065
[2024-06-25 10:10:29,474][root][INFO] - 0.004384362477086734
[2024-06-25 10:10:29,474][root][INFO] - 0.0006020101221300145
[2024-06-25 10:10:29,474][root][INFO] - 0.001997400516963399
[2024-06-25 10:10:29,474][root][INFO] - 0.0036232891042127235
[2024-06-25 10:10:29,474][root][INFO] - 0.027243298989841458
[2024-06-25 10:10:29,475][root][INFO] - 0.00402224380528704
[2024-06-25 10:10:29,475][root][INFO] - 0.0011303109440277126
[2024-06-25 10:10:29,475][root][INFO] - 0.008946497198015102
[2024-06-25 10:10:29,475][root][INFO] - 0.002631920645785657
[2024-06-25 10:10:29,475][root][INFO] - 0.03419897967433627
[2024-06-25 10:10:29,475][root][INFO] - 0.0030783992299343588
[2024-06-25 10:10:29,475][root][INFO] - 0.0011772033045522878
[2024-06-25 10:10:29,475][root][INFO] - 0.009570912387991681
[2024-06-25 10:10:29,476][root][INFO] - 0.007961155562997257
[2024-06-25 10:10:29,476][root][INFO] - 0.02479653011680316
[2024-06-25 10:10:29,476][root][INFO] - 0.043792774078448726
[2024-06-25 10:10:29,476][root][INFO] - 0.005901601202016549
[2024-06-25 10:10:29,476][root][INFO] - 0.01730343860381911
[2024-06-25 10:10:29,476][root][INFO] - 0.00010473560151202932
[2024-06-25 10:10:29,476][root][INFO] - 0.0010843613551290154
[2024-06-25 10:10:29,476][root][INFO] - 2.3037648455570547e-07
[2024-06-25 10:10:29,476][root][INFO] - 5.013888770388775e-06
[2024-06-25 10:10:29,477][root][INFO] - 0.0017162699941479787
[2024-06-25 10:10:29,477][root][INFO] - 0.0008178595059589178
[2024-06-25 10:10:29,477][root][INFO] - 0.004179408221029579
[2024-06-25 10:10:29,477][root][INFO] - 0.0017075242927995227
[2024-06-25 10:10:29,477][root][INFO] - 0.0019976435907569368
[2024-06-25 10:10:29,477][root][INFO] - 0.007001369990971007
[2024-06-25 10:10:29,477][root][INFO] - 0.000787941190328656
[2024-06-25 10:10:29,477][root][INFO] - 0.01527211727906952
[2024-06-25 10:10:29,477][root][INFO] - 0.0002497990592091881
[2024-06-25 10:10:29,478][root][INFO] - 0.002247508037422019
[2024-06-25 10:10:29,478][root][INFO] - 0.003902739187582327
[2024-06-25 10:10:29,478][root][INFO] - 0.020803114138284284
[2024-06-25 10:10:29,478][root][INFO] - 0.0031549090181930417
[2024-06-25 10:10:29,478][root][INFO] - 0.014810222722409616
[2024-06-25 10:10:29,478][root][INFO] - 0.02107790481108407
[2024-06-25 10:10:29,478][root][INFO] - 0.050725026484554014
[2024-06-25 10:10:29,478][root][INFO] - 0.002150007944718535
[2024-06-25 10:10:29,478][root][INFO] - 0.0008961034352130692
[2024-06-25 10:10:29,479][root][INFO] - 0.00011652391927929884
[2024-06-25 10:10:29,479][root][INFO] - 0.00037775073621171273
[2024-06-25 10:10:29,479][root][INFO] - 0.00018451536263608403
[2024-06-25 10:10:29,479][root][INFO] - 0.001363574828784131
[2024-06-25 10:10:29,479][root][INFO] - 0.00154514102555936
[2024-06-25 10:10:29,479][root][INFO] - 0.0004122794512175787
[2024-06-25 10:10:29,479][root][INFO] - 0.011940563967954843
[2024-06-25 10:10:29,479][root][INFO] - 8.225068418088455e-05
[2024-06-25 10:10:29,480][root][INFO] - 0.0015304089796488451
[2024-06-25 10:10:29,480][root][INFO] - 0.0004918848851303004
[2024-06-25 10:10:29,480][root][INFO] - 0.001888972699008562
[2024-06-25 10:10:29,480][root][INFO] - 0.006697492141980899
[2024-06-25 10:10:29,480][root][INFO] - 0.0011617631351581448
[2024-06-25 10:10:29,480][root][INFO] - 0.009321305200670427
[2024-06-25 10:10:29,480][root][INFO] - 0.010021803976020482
[2024-06-25 10:10:29,480][root][INFO] - 0.011047150143261852
[2024-06-25 10:10:29,480][root][INFO] - 0.007712748914082024
[2024-06-25 10:10:29,481][root][INFO] - 0.011408597411475263
[2024-06-25 10:10:29,481][root][INFO] - 1.567081362452427e-07
[2024-06-25 10:10:29,481][root][INFO] - 4.1519231213982266e-05
[2024-06-25 10:10:29,481][root][INFO] - 0.0004954158301764267
[2024-06-25 10:10:29,481][root][INFO] - 4.3637927322759396e-06
[2024-06-25 10:10:29,481][root][INFO] - 0.0006817603161979324
[2024-06-25 10:10:29,481][root][INFO] - 0.00038573062253211
[2024-06-25 10:10:29,481][root][INFO] - 0.001458969545284683
[2024-06-25 10:10:29,482][root][INFO] - 0.0001681245423357236
[2024-06-25 10:10:29,482][root][INFO] - 0.0004250039760218538
[2024-06-25 10:10:29,482][root][INFO] - 0.0021687867066757516
[2024-06-25 10:10:29,482][root][INFO] - 0.0005156341185572622
[2024-06-25 10:10:29,482][root][INFO] - 0.0007856943996722432
[2024-06-25 10:10:29,482][root][INFO] - 0.0018968884951280351
[2024-06-25 10:10:29,482][root][INFO] - 0.001602696197239739
[2024-06-25 10:10:29,482][root][INFO] - 0.0002523349262428809
[2024-06-25 10:10:29,482][root][INFO] - 0.02222446878352935
[2024-06-25 10:10:29,483][root][INFO] - 0.01291392985488482
[2024-06-25 10:10:29,483][root][INFO] - 0.021339500340781914
[2024-06-25 10:10:29,483][root][INFO] - 0.0015580174903393473
[2024-06-25 10:10:29,483][root][INFO] - 0.009112020089164341
[2024-06-25 10:10:29,483][root][INFO] - 0.005047230936619851
[2024-06-25 10:10:29,483][root][INFO] - 0.0022349437561206553
[2024-06-25 10:10:29,483][root][INFO] - 0.00042961743188785206
[2024-06-25 10:10:29,483][root][INFO] - 0.0006651143130091963
[2024-06-25 10:10:29,483][root][INFO] - 0.001666312093949962
[2024-06-25 10:10:29,484][root][INFO] - 0.003556954357342601
[2024-06-25 10:10:29,484][root][INFO] - 0.00346750495107484
[2024-06-25 10:10:29,484][root][INFO] - 0.0008640134117905429
[2024-06-25 10:10:29,484][root][INFO] - 0.00028266540601107337
[2024-06-25 10:10:29,484][root][INFO] - 0.0026438988208294933
[2024-06-25 10:10:29,484][root][INFO] - 0.0009649613160176429
[2024-06-25 10:10:29,484][root][INFO] - 0.0054635253391825955
[2024-06-25 10:10:29,484][root][INFO] - 0.0016109417527778724
[2024-06-25 10:10:29,485][root][INFO] - 0.0012056973361072032
[2024-06-25 10:10:29,485][root][INFO] - 0.0008097723215807484
[2024-06-25 10:10:29,485][root][INFO] - 0.012611444923786186
[2024-06-25 10:10:29,485][root][INFO] - 0.00918461881499244
[2024-06-25 10:10:29,485][root][INFO] - 0.0684190804518745
[2024-06-25 10:10:29,485][root][INFO] - 0.022035928420853335
[2024-06-25 10:10:29,485][root][INFO] - 0.004176575174617669
[2024-06-25 10:10:29,485][root][INFO] - 0.011602067422591622
[2024-06-25 10:10:29,485][root][INFO] - 0.006783727458796296
[2024-06-25 10:10:29,486][root][INFO] - 0.005211251465532918
[2024-06-25 10:10:29,486][root][INFO] - 0.001785408341125283
[2024-06-25 10:10:29,486][root][INFO] - 0.0006730207684313427
[2024-06-25 10:10:29,486][root][INFO] - 0.013079285424726583
[2024-06-25 10:10:29,486][root][INFO] - 0.008103281733366163
[2024-06-25 10:10:29,486][root][INFO] - 0.0009834452675288041
[2024-06-25 10:10:29,486][root][INFO] - 0.01047648442400595
[2024-06-25 10:10:29,486][root][INFO] - 0.0028043524372312056
[2024-06-25 10:10:29,486][root][INFO] - 0.0059708891258709595
[2024-06-25 10:10:29,487][root][INFO] - 0.005144721901351623
[2024-06-25 10:10:29,487][root][INFO] - 0.005231150406466156
[2024-06-25 10:10:29,487][root][INFO] - 0.00031098540794438634
[2024-06-25 10:10:29,487][root][INFO] - 0.0048213387911169026
[2024-06-25 10:10:29,487][root][INFO] - 0.028767889808355873
[2024-06-25 10:10:29,487][root][INFO] - 0.048224482420897496
[2024-06-25 10:10:29,487][root][INFO] - 0.028753577390357332
[2024-06-25 10:10:29,487][root][INFO] - 0.01343261690544928
[2024-06-25 10:10:29,487][root][INFO] - 0.0020537834884863937
[2024-06-25 10:10:29,488][root][INFO] - 8.10789651168875e-05
[2024-06-25 10:10:29,488][root][INFO] - 0.0026150146118129047
